Date,Country,Export,Category
2020 Dec,Estonia(Thousand Dollars),3668,Export
2020 Dec,Ecuador(Thousand Dollars),2958,Export
2020 Dec,Denmark(Thousand Dollars),12355,Export
2020 Dec,Democratic People's Republic Of Korea(Thousand Dollars),0,Export
2020 Dec,Czech Republic(Thousand Dollars),50889,Export
2020 Dec,Cyprus(Thousand Dollars),38907,Export
2020 Dec,Colombia(Thousand Dollars),5912,Export
2020 Dec,Chile(Thousand Dollars),9352,Export
2020 Dec,Canada(Thousand Dollars),138534,Export
2020 Dec,Cambodia(Thousand Dollars),538116,Export
2020 Dec,Brunei Darussalam(Thousand Dollars),83374,Export
2020 Dec,Brazil(Thousand Dollars),123050,Export
2020 Dec,Belgium(Thousand Dollars),228581,Export
2020 Dec,Bangladesh(Thousand Dollars),355909,Export
2020 Dec,Bahrain(Thousand Dollars),6783,Export
2020 Dec,Austria(Thousand Dollars),17658,Export
2020 Dec,Australia(Thousand Dollars),939170,Export
2020 Dec,Asia(Million Dollars),34687.8,Export
2020 Dec,Argentina(Thousand Dollars),13991,Export
2020 Dec,America(Million Dollars),5654.2,Export
2020 Dec,Africa(Million Dollars),463.5,Export
2020 Dec,Afghanistan(Thousand Dollars),877,Export
2020 Feb,Yemen(Thousand Dollars),1554,Export
2020 Feb,Yemen Democratic(Thousand Dollars),0,Export
2020 Feb,"Vietnam, Socialist Republic Of(Thousand Dollars)",1528014,Export
2020 Feb,Venezuela(Thousand Dollars),464,Export
2020 Feb,Uruguay(Thousand Dollars),443,Export
2020 Feb,United States(Thousand Dollars),4258825,Export
2020 Feb,United Kingdom(Thousand Dollars),422200,Export
2020 Feb,United Arab Emirates(Thousand Dollars),524626,Export
2020 Feb,Total Merchandise Exports(Thousand Dollars),43512320,Export
2020 Feb,Thailand(Thousand Dollars),1703571,Export
2020 Feb,Taiwan(Thousand Dollars),1972685,Export
2020 Feb,Syrian Arab Republic(Thousand Dollars),1046,Export
2020 Feb,Switzerland(Thousand Dollars),213962,Export
2020 Feb,Sweden(Thousand Dollars),24780,Export
2020 Feb,Sri Lanka(Thousand Dollars),135836,Export
2020 Feb,Spain(Thousand Dollars),35046,Export
2020 Feb,Solomon Islands(Thousand Dollars),2525,Export
2020 Feb,Slovenia(Thousand Dollars),4599,Export
2020 Feb,Slovak Republic (Slovakia)(Thousand Dollars),3068,Export
2020 Feb,Saudi Arabia(Thousand Dollars),115931,Export
2020 Feb,Republic Of Korea(Thousand Dollars),2064426,Export
2020 Feb,Qatar(Thousand Dollars),86612,Export
2020 Feb,Puerto Rico(Thousand Dollars),141569,Export
2020 Feb,Portugal(Thousand Dollars),173042,Export
2020 Feb,Poland(Thousand Dollars),41220,Export
2020 Feb,Philippines(Thousand Dollars),868932,Export
2020 Feb,Peru(Thousand Dollars),7514,Export
2020 Feb,Paraguay(Thousand Dollars),809,Export
2020 Feb,Papua New Guinea(Thousand Dollars),78522,Export
2020 Feb,Pakistan(Thousand Dollars),171549,Export
2020 Feb,Other Countries In Oceania(Thousand Dollars),605285,Export
2020 Feb,Oman(Thousand Dollars),46235,Export
2020 Feb,Oceania(Million Dollars),2090.4,Export
2020 Feb,New Zealand(Thousand Dollars),229238,Export
2020 Feb,New Caledonia(Thousand Dollars),35384,Export
2020 Feb,Netherlands(Thousand Dollars),1139493,Export
2020 Feb,Nepal(Thousand Dollars),26784,Export
2020 Feb,Myanmar(Thousand Dollars),331483,Export
2020 Feb,Mexico(Thousand Dollars),142174,Export
2020 Feb,Malta(Thousand Dollars),292086,Export
2020 Feb,"Maldives, Republic Of(Thousand Dollars)",30099,Export
2020 Feb,Malaysia(Thousand Dollars),4084098,Export
2020 Feb,Mainland China(Thousand Dollars),3910570,Export
2020 Feb,Macau(Thousand Dollars),7233,Export
2020 Feb,Luxembourg(Thousand Dollars),29228,Export
2020 Feb,Lithuania(Thousand Dollars),1383,Export
2020 Feb,Lebanon(Thousand Dollars),4736,Export
2020 Feb,Latvia(Thousand Dollars),4117,Export
2020 Feb,Laos People's Democratic Republic(Thousand Dollars),4108,Export
2020 Feb,Kuwait(Thousand Dollars),12828,Export
2020 Feb,Jordan(Thousand Dollars),4285,Export
2020 Feb,Japan(Thousand Dollars),1980315,Export
2020 Feb,Italy(Thousand Dollars),149231,Export
2020 Feb,Israel(Thousand Dollars),108427,Export
2020 Feb,Ireland(Thousand Dollars),167639,Export
2020 Feb,Iran (Islamic Republic Of)(Thousand Dollars),546,Export
2020 Feb,Indonesia(Thousand Dollars),2707467,Export
2020 Feb,India(Thousand Dollars),1363734,Export
2020 Feb,Hungary(Thousand Dollars),43449,Export
2020 Feb,Hong Kong(Thousand Dollars),5116584,Export
2020 Feb,Guam(Thousand Dollars),8669,Export
2020 Feb,Greece(Thousand Dollars),164151,Export
2020 Feb,"Germany, Federal Republic Of(Thousand Dollars)",731916,Export
2020 Feb,"Germany, Democratic Republic Of(Thousand Dollars)",0,Export
2020 Feb,French Polynesia(Thousand Dollars),7214,Export
2020 Feb,France(Thousand Dollars),379019,Export
2020 Feb,Finland(Thousand Dollars),8878,Export
2020 Feb,Fiji(Thousand Dollars),48420,Export
2020 Feb,European Union(Million Dollars),4200,Export
2020 Feb,Europe(Million Dollars),4996.4,Export
2020 Feb,Estonia(Thousand Dollars),824,Export
2020 Feb,Ecuador(Thousand Dollars),4424,Export
2020 Feb,Denmark(Thousand Dollars),33476,Export
2020 Feb,Democratic People's Republic Of Korea(Thousand Dollars),0,Export
2020 Feb,Czech Republic(Thousand Dollars),38779,Export
2020 Feb,Cyprus(Thousand Dollars),70001,Export
2020 Feb,Colombia(Thousand Dollars),10956,Export
2020 Feb,Chile(Thousand Dollars),7761,Export
2020 Feb,Canada(Thousand Dollars),347609,Export
2020 Feb,Cambodia(Thousand Dollars),173729,Export
2020 Feb,Brunei Darussalam(Thousand Dollars),98823,Export
2020 Feb,Brazil(Thousand Dollars),148178,Export
2020 Feb,Belgium(Thousand Dollars),624401,Export
2020 Feb,Bangladesh(Thousand Dollars),350375,Export
2020 Feb,Bahrain(Thousand Dollars),27903,Export
2020 Feb,Austria(Thousand Dollars),29566,Export
2020 Feb,Australia(Thousand Dollars),1077157,Export
2020 Feb,Asia(Million Dollars),29713.9,Export
2020 Feb,Argentina(Thousand Dollars),14307,Export
2020 Feb,America(Million Dollars),5870.7,Export
2020 Feb,Africa(Million Dollars),841,Export
2020 Feb,Afghanistan(Thousand Dollars),2199,Export
2020 Jan,Yemen(Thousand Dollars),720,Export
2020 Jan,Yemen Democratic(Thousand Dollars),0,Export
2020 Jan,"Vietnam, Socialist Republic Of(Thousand Dollars)",1361099,Export
2020 Jan,Venezuela(Thousand Dollars),99,Export
2020 Jan,Uruguay(Thousand Dollars),1250,Export
2020 Jan,United States(Thousand Dollars),3929020,Export
2020 Jan,United Kingdom(Thousand Dollars),362682,Export
2020 Jan,United Arab Emirates(Thousand Dollars),457369,Export
2020 Jan,Total Merchandise Exports(Thousand Dollars),44501656,Export
2020 Jan,Thailand(Thousand Dollars),1689722,Export
2020 Jan,Taiwan(Thousand Dollars),1879918,Export
2020 Jan,Syrian Arab Republic(Thousand Dollars),218,Export
2020 Jan,Switzerland(Thousand Dollars),253980,Export
2020 Jan,Sweden(Thousand Dollars),21083,Export
2020 Jan,Sri Lanka(Thousand Dollars),121200,Export
2020 Jan,Spain(Thousand Dollars),33043,Export
2020 Jan,Solomon Islands(Thousand Dollars),6109,Export
2020 Jan,Slovenia(Thousand Dollars),3703,Export
2020 Jan,Slovak Republic (Slovakia)(Thousand Dollars),2113,Export
2020 Jan,Saudi Arabia(Thousand Dollars),109237,Export
2020 Jan,Republic Of Korea(Thousand Dollars),2003359,Export
2020 Jan,Qatar(Thousand Dollars),63229,Export
2020 Jan,Puerto Rico(Thousand Dollars),210260,Export
2020 Jan,Portugal(Thousand Dollars),79493,Export
2020 Jan,Poland(Thousand Dollars),50945,Export
2020 Jan,Philippines(Thousand Dollars),1048522,Export
2020 Jan,Peru(Thousand Dollars),6536,Export
2020 Jan,Paraguay(Thousand Dollars),306,Export
2020 Jan,Papua New Guinea(Thousand Dollars),105812,Export
2020 Jan,Pakistan(Thousand Dollars),175338,Export
2020 Jan,Other Countries In Oceania(Thousand Dollars),590793,Export
2020 Jan,Oman(Thousand Dollars),13934,Export
2020 Jan,Oceania(Million Dollars),2121.6,Export
2020 Jan,New Zealand(Thousand Dollars),273376,Export
2020 Jan,New Caledonia(Thousand Dollars),29838,Export
2020 Jan,Netherlands(Thousand Dollars),1082003,Export
2020 Jan,Nepal(Thousand Dollars),24515,Export
2020 Jan,Myanmar(Thousand Dollars),430961,Export
2020 Jan,Mexico(Thousand Dollars),133156,Export
2020 Jan,Malta(Thousand Dollars),209000,Export
2020 Jan,"Maldives, Republic Of(Thousand Dollars)",43551,Export
2020 Jan,Malaysia(Thousand Dollars),4882427,Export
2020 Jan,Mainland China(Thousand Dollars),5091217,Export
2020 Jan,Macau(Thousand Dollars),19517,Export
2020 Jan,Luxembourg(Thousand Dollars),33896,Export
2020 Jan,Lithuania(Thousand Dollars),1934,Export
2020 Jan,Lebanon(Thousand Dollars),1618,Export
2020 Jan,Latvia(Thousand Dollars),3976,Export
2020 Jan,Laos People's Democratic Republic(Thousand Dollars),7018,Export
2020 Jan,Kuwait(Thousand Dollars),24722,Export
2020 Jan,Jordan(Thousand Dollars),3607,Export
2020 Jan,Japan(Thousand Dollars),2155267,Export
2020 Jan,Italy(Thousand Dollars),96267,Export
2020 Jan,Israel(Thousand Dollars),64986,Export
2020 Jan,Ireland(Thousand Dollars),52272,Export
2020 Jan,Iran (Islamic Republic Of)(Thousand Dollars),2391,Export
2020 Jan,Indonesia(Thousand Dollars),3097834,Export
2020 Jan,India(Thousand Dollars),1343660,Export
2020 Jan,Hungary(Thousand Dollars),48888,Export
2020 Jan,Hong Kong(Thousand Dollars),4726790,Export
2020 Jan,Guam(Thousand Dollars),71057,Export
2020 Jan,Greece(Thousand Dollars),111978,Export
2020 Jan,"Germany, Federal Republic Of(Thousand Dollars)",664818,Export
2020 Jan,"Germany, Democratic Republic Of(Thousand Dollars)",0,Export
2020 Jan,French Polynesia(Thousand Dollars),1469,Export
2020 Jan,France(Thousand Dollars),344766,Export
2020 Jan,Finland(Thousand Dollars),8439,Export
2020 Jan,Fiji(Thousand Dollars),28670,Export
2020 Jan,European Union(Million Dollars),3655.4,Export
2020 Jan,Europe(Million Dollars),4432.5,Export
2020 Jan,Estonia(Thousand Dollars),586,Export
2020 Jan,Ecuador(Thousand Dollars),5009,Export
2020 Jan,Denmark(Thousand Dollars),18442,Export
2020 Jan,Democratic People's Republic Of Korea(Thousand Dollars),61,Export
2020 Jan,Czech Republic(Thousand Dollars),54274,Export
2020 Jan,Cyprus(Thousand Dollars),79656,Export
2020 Jan,Colombia(Thousand Dollars),7089,Export
2020 Jan,Chile(Thousand Dollars),7662,Export
2020 Jan,Canada(Thousand Dollars),206609,Export
2020 Jan,Cambodia(Thousand Dollars),217874,Export
2020 Jan,Brunei Darussalam(Thousand Dollars),92138,Export
2020 Jan,Brazil(Thousand Dollars),140481,Export
2020 Jan,Belgium(Thousand Dollars),618487,Export
2020 Jan,Bangladesh(Thousand Dollars),355011,Export
2020 Jan,Bahrain(Thousand Dollars),9776,Export
2020 Jan,Austria(Thousand Dollars),25822,Export
2020 Jan,Australia(Thousand Dollars),1016684,Export
2020 Jan,Asia(Million Dollars),31668,Export
2020 Jan,Argentina(Thousand Dollars),21408,Export
2020 Jan,America(Million Dollars),5557.8,Export
2020 Jan,Africa(Million Dollars),721.8,Export
2020 Jan,Afghanistan(Thousand Dollars),3606,Export
2020 Jul,Yemen(Thousand Dollars),1444,Export
2020 Jul,Yemen Democratic(Thousand Dollars),0,Export
2020 Jul,"Vietnam, Socialist Republic Of(Thousand Dollars)",1533658,Export
2020 Jul,Venezuela(Thousand Dollars),5,Export
2020 Jul,Uruguay(Thousand Dollars),1179,Export
2020 Jul,United States(Thousand Dollars),5935191,Export
2020 Jul,United Kingdom(Thousand Dollars),283611,Export
2020 Jul,United Arab Emirates(Thousand Dollars),269358,Export
2020 Jul,Total Merchandise Exports(Thousand Dollars),42892684,Export
2020 Jul,Thailand(Thousand Dollars),1452448,Export
2020 Jul,Taiwan(Thousand Dollars),2076340,Export
2020 Jul,Syrian Arab Republic(Thousand Dollars),680,Export
2020 Jul,Switzerland(Thousand Dollars),405589,Export
2020 Jul,Sweden(Thousand Dollars),9140,Export
2020 Jul,Sri Lanka(Thousand Dollars),150201,Export
2020 Jul,Spain(Thousand Dollars),166614,Export
2020 Jul,Solomon Islands(Thousand Dollars),3664,Export
2020 Jul,Slovenia(Thousand Dollars),2627,Export
2020 Jul,Slovak Republic (Slovakia)(Thousand Dollars),1910,Export
2020 Jul,Saudi Arabia(Thousand Dollars),146683,Export
2020 Jul,Republic Of Korea(Thousand Dollars),2083189,Export
2020 Jul,Qatar(Thousand Dollars),59271,Export
2020 Jul,Puerto Rico(Thousand Dollars),86994,Export
2020 Jul,Portugal(Thousand Dollars),25488,Export
2020 Jul,Poland(Thousand Dollars),36221,Export
2020 Jul,Philippines(Thousand Dollars),1014441,Export
2020 Jul,Peru(Thousand Dollars),5655,Export
2020 Jul,Paraguay(Thousand Dollars),411,Export
2020 Jul,Papua New Guinea(Thousand Dollars),54761,Export
2020 Jul,Pakistan(Thousand Dollars),73067,Export
2020 Jul,Other Countries In Oceania(Thousand Dollars),292682,Export
2020 Jul,Oman(Thousand Dollars),33286,Export
2020 Jul,Oceania(Million Dollars),1725.8,Export
2020 Jul,New Zealand(Thousand Dollars),244066,Export
2020 Jul,New Caledonia(Thousand Dollars),32070,Export
2020 Jul,Netherlands(Thousand Dollars),1164695,Export
2020 Jul,Nepal(Thousand Dollars),19247,Export
2020 Jul,Myanmar(Thousand Dollars),283466,Export
2020 Jul,Mexico(Thousand Dollars),165632,Export
2020 Jul,Malta(Thousand Dollars),115500,Export
2020 Jul,"Maldives, Republic Of(Thousand Dollars)",16892,Export
2020 Jul,Malaysia(Thousand Dollars),4080198,Export
2020 Jul,Mainland China(Thousand Dollars),5395714,Export
2020 Jul,Macau(Thousand Dollars),11030,Export
2020 Jul,Luxembourg(Thousand Dollars),47737,Export
2020 Jul,Lithuania(Thousand Dollars),901,Export
2020 Jul,Lebanon(Thousand Dollars),2093,Export
2020 Jul,Latvia(Thousand Dollars),3424,Export
2020 Jul,Laos People's Democratic Republic(Thousand Dollars),3055,Export
2020 Jul,Kuwait(Thousand Dollars),15602,Export
2020 Jul,Jordan(Thousand Dollars),5314,Export
2020 Jul,Japan(Thousand Dollars),2098399,Export
2020 Jul,Italy(Thousand Dollars),90617,Export
2020 Jul,Israel(Thousand Dollars),93102,Export
2020 Jul,Ireland(Thousand Dollars),26511,Export
2020 Jul,Iran (Islamic Republic Of)(Thousand Dollars),4513,Export
2020 Jul,Indonesia(Thousand Dollars),2438838,Export
2020 Jul,India(Thousand Dollars),845562,Export
2020 Jul,Hungary(Thousand Dollars),26706,Export
2020 Jul,Hong Kong(Thousand Dollars),5031862,Export
2020 Jul,Guam(Thousand Dollars),21760,Export
2020 Jul,Greece(Thousand Dollars),83073,Export
2020 Jul,"Germany, Federal Republic Of(Thousand Dollars)",636085,Export
2020 Jul,"Germany, Democratic Republic Of(Thousand Dollars)",0,Export
2020 Jul,French Polynesia(Thousand Dollars),2233,Export
2020 Jul,France(Thousand Dollars),330195,Export
2020 Jul,Finland(Thousand Dollars),5374,Export
2020 Jul,Fiji(Thousand Dollars),20346,Export
2020 Jul,European Union(Million Dollars),3198.5,Export
2020 Jul,Europe(Million Dollars),4013.8,Export
2020 Jul,Estonia(Thousand Dollars),429,Export
2020 Jul,Ecuador(Thousand Dollars),2188,Export
2020 Jul,Denmark(Thousand Dollars),13914,Export
2020 Jul,Democratic People's Republic Of Korea(Thousand Dollars),0,Export
2020 Jul,Czech Republic(Thousand Dollars),77157,Export
2020 Jul,Cyprus(Thousand Dollars),46588,Export
2020 Jul,Colombia(Thousand Dollars),6075,Export
2020 Jul,Chile(Thousand Dollars),7410,Export
2020 Jul,Canada(Thousand Dollars),62895,Export
2020 Jul,Cambodia(Thousand Dollars),86990,Export
2020 Jul,Brunei Darussalam(Thousand Dollars),87799,Export
2020 Jul,Brazil(Thousand Dollars),155958,Export
2020 Jul,Belgium(Thousand Dollars),254329,Export
2020 Jul,Bangladesh(Thousand Dollars),237348,Export
2020 Jul,Bahrain(Thousand Dollars),5658,Export
2020 Jul,Austria(Thousand Dollars),19713,Export
2020 Jul,Australia(Thousand Dollars),1061895,Export
2020 Jul,Asia(Million Dollars),29808.7,Export
2020 Jul,Argentina(Thousand Dollars),22679,Export
2020 Jul,America(Million Dollars),6883.8,Export
2020 Jul,Africa(Million Dollars),460.6,Export
2020 Jul,Afghanistan(Thousand Dollars),2656,Export
2020 Jun,Yemen(Thousand Dollars),681,Export
2020 Jun,Yemen Democratic(Thousand Dollars),0,Export
2020 Jun,"Vietnam, Socialist Republic Of(Thousand Dollars)",1563752,Export
2020 Jun,Venezuela(Thousand Dollars),149,Export
2020 Jun,Uruguay(Thousand Dollars),663,Export
2020 Jun,United States(Thousand Dollars),4015195,Export
2020 Jun,United Kingdom(Thousand Dollars),1006811,Export
2020 Jun,United Arab Emirates(Thousand Dollars),261461,Export
2020 Jun,Total Merchandise Exports(Thousand Dollars),40640766,Export
2020 Jun,Thailand(Thousand Dollars),1309206,Export
2020 Jun,Taiwan(Thousand Dollars),2016863,Export
2020 Jun,Syrian Arab Republic(Thousand Dollars),1525,Export
2020 Jun,Switzerland(Thousand Dollars),302811,Export
2020 Jun,Sweden(Thousand Dollars),14999,Export
2020 Jun,Sri Lanka(Thousand Dollars),115818,Export
2020 Jun,Spain(Thousand Dollars),37339,Export
2020 Jun,Solomon Islands(Thousand Dollars),3516,Export
2020 Jun,Slovenia(Thousand Dollars),3321,Export
2020 Jun,Slovak Republic (Slovakia)(Thousand Dollars),1659,Export
2020 Jun,Saudi Arabia(Thousand Dollars),128019,Export
2020 Jun,Republic Of Korea(Thousand Dollars),2112428,Export
2020 Jun,Qatar(Thousand Dollars),33201,Export
2020 Jun,Puerto Rico(Thousand Dollars),101227,Export
2020 Jun,Portugal(Thousand Dollars),19641,Export
2020 Jun,Poland(Thousand Dollars),27678,Export
2020 Jun,Philippines(Thousand Dollars),896456,Export
2020 Jun,Peru(Thousand Dollars),7489,Export
2020 Jun,Paraguay(Thousand Dollars),233,Export
2020 Jun,Papua New Guinea(Thousand Dollars),46108,Export
2020 Jun,Pakistan(Thousand Dollars),72764,Export
2020 Jun,Other Countries In Oceania(Thousand Dollars),258498,Export
2020 Jun,Oman(Thousand Dollars),29861,Export
2020 Jun,Oceania(Million Dollars),1418.3,Export
2020 Jun,New Zealand(Thousand Dollars),218918,Export
2020 Jun,New Caledonia(Thousand Dollars),14685,Export
2020 Jun,Netherlands(Thousand Dollars),1486744,Export
2020 Jun,Nepal(Thousand Dollars),7341,Export
2020 Jun,Myanmar(Thousand Dollars),356460,Export
2020 Jun,Mexico(Thousand Dollars),125643,Export
2020 Jun,Malta(Thousand Dollars),85631,Export
2020 Jun,"Maldives, Republic Of(Thousand Dollars)",13345,Export
2020 Jun,Malaysia(Thousand Dollars),3672727,Export
2020 Jun,Mainland China(Thousand Dollars),5603145,Export
2020 Jun,Macau(Thousand Dollars),10509,Export
2020 Jun,Luxembourg(Thousand Dollars),12259,Export
2020 Jun,Lithuania(Thousand Dollars),1552,Export
2020 Jun,Lebanon(Thousand Dollars),1305,Export
2020 Jun,Latvia(Thousand Dollars),5572,Export
2020 Jun,Laos People's Democratic Republic(Thousand Dollars),1511,Export
2020 Jun,Kuwait(Thousand Dollars),14177,Export
2020 Jun,Jordan(Thousand Dollars),4129,Export
2020 Jun,Japan(Thousand Dollars),2220049,Export
2020 Jun,Italy(Thousand Dollars),87036,Export
2020 Jun,Israel(Thousand Dollars),67597,Export
2020 Jun,Ireland(Thousand Dollars),52091,Export
2020 Jun,Iran (Islamic Republic Of)(Thousand Dollars),4725,Export
2020 Jun,Indonesia(Thousand Dollars),2196981,Export
2020 Jun,India(Thousand Dollars),800876,Export
2020 Jun,Hungary(Thousand Dollars),39403,Export
2020 Jun,Hong Kong(Thousand Dollars),4886363,Export
2020 Jun,Guam(Thousand Dollars),11922,Export
2020 Jun,Greece(Thousand Dollars),83698,Export
2020 Jun,"Germany, Federal Republic Of(Thousand Dollars)",616840,Export
2020 Jun,"Germany, Democratic Republic Of(Thousand Dollars)",0,Export
2020 Jun,French Polynesia(Thousand Dollars),1332,Export
2020 Jun,France(Thousand Dollars),327298,Export
2020 Jun,Finland(Thousand Dollars),5215,Export
2020 Jun,Fiji(Thousand Dollars),6491,Export
2020 Jun,European Union(Million Dollars),3424.1,Export
2020 Jun,Europe(Million Dollars),4880.4,Export
2020 Jun,Estonia(Thousand Dollars),415,Export
2020 Jun,Ecuador(Thousand Dollars),4438,Export
2020 Jun,Denmark(Thousand Dollars),13574,Export
2020 Jun,Democratic People's Republic Of Korea(Thousand Dollars),0,Export
2020 Jun,Czech Republic(Thousand Dollars),51982,Export
2020 Jun,Cyprus(Thousand Dollars),34166,Export
2020 Jun,Colombia(Thousand Dollars),9394,Export
2020 Jun,Chile(Thousand Dollars),45535,Export
2020 Jun,Canada(Thousand Dollars),93620,Export
2020 Jun,Cambodia(Thousand Dollars),92601,Export
